Name,Year,Team,BA,OBP,SLG,OPS,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GDP,HBP,SH,SF,IBB,RISP,PHBA
Kim Seok-hwan,2021,Kia Tigers,0.263,0.3,0.421,0.721,5.0,20.0,19.0,1.0,5.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.333,0.0
Kim Seok-hwan,2018,Kia Tigers,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roger Bernadina,2018,Kia Tigers,0.31,0.395,0.487,0.882,131.0,590.0,513.0,106.0,159.0,25.0,3.0,20.0,70.0,32.0,13.0,63.0,103.0,250.0,9.0,10.0,3.0,1.0,3.0,0.296,0.0
Roger Bernadina,2017,Kia Tigers,0.32,0.372,0.54,0.912,139.0,621.0,557.0,118.0,178.0,26.0,8.0,27.0,111.0,32.0,7.0,41.0,112.0,301.0,9.0,11.0,3.0,9.0,2.0,0.331,0.0
Lee Jeong-hun,2024,Lotte Giants,0.3,0.374,0.38,0.754,65.0,116.0,100.0,10.0,30.0,8.0,0.0,0.0,18.0,0.0,0.0,13.0,21.0,38.0,4.0,0.0,1.0,2.0,1.0,0.324,0.263
Lee Jeong-hun,2023,Lotte Giants,0.296,0.357,0.362,0.719,59.0,171.0,152.0,17.0,45.0,7.0,0.0,1.0,17.0,1.0,1.0,13.0,28.0,55.0,1.0,3.0,0.0,3.0,0.0,0.188,0.304
Lee Jeong-hun,2022,Kia Tigers,0.0,0.2,0.0,0.2,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Jeong-hun,2021,Kia Tigers,0.248,0.358,0.341,0.699,41.0,151.0,129.0,14.0,32.0,6.0,0.0,2.0,14.0,0.0,0.0,19.0,33.0,44.0,3.0,3.0,0.0,0.0,0.0,0.25,0.111
Lee Jeong-hun,2020,Kia Tigers,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Jeong-hun,2019,Kia Tigers,0.286,0.267,0.357,0.624,7.0,15.0,14.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.286,0.0
Lee Jeong-hun,2017,Kia Tigers,0.0,0.333,0.0,0.333,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Johnny Monell,2017,KT Wiz,0.165,0.305,0.282,0.587,28.0,105.0,85.0,10.0,14.0,4.0,0.0,2.0,9.0,2.0,1.0,17.0,28.0,24.0,2.0,1.0,0.0,2.0,1.0,0.25,0.0
Lee Jae-geun,2017,KT Wiz,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Hyun-bin,2024,KT Wiz,0.222,0.333,0.333,0.666,28.0,22.0,18.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hong Hyun-bin,2023,KT Wiz,0.233,0.349,0.26,0.609,44.0,86.0,73.0,15.0,17.0,2.0,0.0,0.0,1.0,2.0,0.0,13.0,21.0,19.0,2.0,0.0,0.0,0.0,0.0,0.067,0.0
Hong Hyun-bin,2022,KT Wiz,0.237,0.326,0.263,0.589,61.0,92.0,76.0,8.0,18.0,2.0,0.0,0.0,1.0,4.0,0.0,10.0,26.0,20.0,1.0,0.0,6.0,0.0,0.0,0.087,1.0
Hong Hyun-bin,2021,KT Wiz,0.182,0.182,0.182,0.364,43.0,12.0,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hong Hyun-bin,2020,KT Wiz,0.0,0.217,0.0,0.217,40.0,24.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Hong Hyun-bin,2018,KT Wiz,0.231,0.333,0.231,0.564,14.0,15.0,13.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hong Hyun-bin,2017,KT Wiz,0.0,0.0,0.0,0.0,8.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go Woo-suk,2023,LG Twins,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go Woo-suk,2022,LG Twins,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go Woo-suk,2021,LG Twins,,0.0,,,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Go Woo-suk,2019,LG Twins,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Go Woo-suk,2017,LG Twins,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kim Min-su,2024,LG Twins,0.15,0.227,0.15,0.377,19.0,22.0,20.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Kim Min-su,2023,Lotte Giants,0.209,0.32,0.279,0.599,25.0,51.0,43.0,4.0,9.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,17.0,12.0,2.0,0.0,1.0,0.0,0.0,0.182,0.25
Kim Min-su,2022,Lotte Giants,0.257,0.32,0.3,0.62,57.0,156.0,140.0,9.0,36.0,6.0,0.0,0.0,11.0,0.0,1.0,9.0,48.0,42.0,2.0,4.0,3.0,0.0,0.0,0.333,0.5
Kim Min-su,2021,Lotte Giants,0.241,0.312,0.352,0.664,82.0,224.0,199.0,19.0,48.0,11.0,1.0,3.0,25.0,0.0,0.0,18.0,62.0,70.0,4.0,3.0,3.0,1.0,0.0,0.241,0.091
Kim Min-su,2020,Lotte Giants,0.25,0.4,0.25,0.65,3.0,10.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
Kim Min-su,2019,Lotte Giants,0.235,0.297,0.324,0.621,11.0,37.0,34.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,11.0,2.0,2.0,0.0,0.0,0.0,0.333,0.0
Kim Min-su,2017,Lotte Giants,0.176,0.222,0.176,0.398,10.0,19.0,17.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Na Gyun-an,2021,Lotte Giants,,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Na Gyun-an,2019,Lotte Giants,0.124,0.188,0.195,0.383,104.0,209.0,185.0,12.0,23.0,4.0,0.0,3.0,13.0,0.0,0.0,9.0,88.0,36.0,5.0,6.0,7.0,2.0,0.0,0.098,0.0
Na Gyun-an,2018,Lotte Giants,0.124,0.201,0.175,0.376,106.0,203.0,177.0,15.0,22.0,3.0,0.0,2.0,11.0,0.0,0.0,12.0,85.0,31.0,2.0,5.0,9.0,0.0,0.0,0.1,0.0
Na Gyun-an,2017,Lotte Giants,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Burns,2018,Lotte Giants,0.268,0.329,0.513,0.842,133.0,505.0,462.0,80.0,124.0,34.0,5.0,23.0,64.0,5.0,2.0,33.0,133.0,237.0,8.0,9.0,1.0,0.0,2.0,0.23,0.0
Andy Burns,2017,Lotte Giants,0.303,0.361,0.499,0.86,116.0,468.0,423.0,71.0,128.0,38.0,0.0,15.0,57.0,10.0,7.0,29.0,100.0,211.0,18.0,11.0,2.0,3.0,0.0,0.324,0.0
Kim Su-yun,2024,NC Dinos,0.222,0.3,0.222,0.522,9.0,10.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Kim Su-yun,2023,NC Dinos,0.214,0.267,0.214,0.481,16.0,15.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.333
Kim Su-yun,2022,NC Dinos,0.118,0.167,0.353,0.52,10.0,18.0,17.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0
Kim Su-yun,2021,NC Dinos,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Scruggs,2018,NC Dinos,0.257,0.343,0.483,0.826,142.0,571.0,501.0,75.0,129.0,35.0,0.0,26.0,97.0,3.0,2.0,55.0,144.0,242.0,14.0,12.0,0.0,3.0,2.0,0.303,0.0
Xavier Scruggs,2017,NC Dinos,0.3,0.402,0.595,0.997,115.0,518.0,437.0,91.0,131.0,24.0,0.0,35.0,111.0,4.0,0.0,65.0,134.0,260.0,9.0,12.0,0.0,4.0,2.0,0.305,0.0
Shin Jin-ho,2018,NC Dinos,0.182,0.28,0.182,0.462,20.0,25.0,22.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.143,0.0
Shin Jin-ho,2017,NC Dinos,0.083,0.083,0.167,0.25,9.0,12.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Jae-yong,2023,Hanwha Eagles,0.5,0.5,0.5,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Jae-yong,2022,NC Dinos,0.2,0.333,0.8,1.133,8.0,6.0,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kim Hye-seong,2024,Kiwoom Heroes,0.326,0.383,0.458,0.841,127.0,567.0,509.0,90.0,166.0,26.0,4.0,11.0,75.0,30.0,6.0,47.0,62.0,233.0,6.0,4.0,0.0,7.0,2.0,0.377,0.0
Kim Hye-seong,2023,Kiwoom Heroes,0.335,0.396,0.446,0.842,137.0,621.0,556.0,104.0,186.0,29.0,6.0,7.0,57.0,25.0,3.0,57.0,77.0,248.0,6.0,3.0,0.0,5.0,3.0,0.314,0.0
Kim Hye-seong,2022,Kiwoom Heroes,0.318,0.373,0.403,0.776,129.0,566.0,516.0,81.0,164.0,18.0,7.0,4.0,48.0,34.0,7.0,47.0,83.0,208.0,9.0,0.0,0.0,3.0,3.0,0.295,0.0
Kim Hye-seong,2021,Kiwoom Heroes,0.304,0.372,0.367,0.739,144.0,635.0,559.0,99.0,170.0,20.0,3.0,3.0,66.0,46.0,4.0,65.0,97.0,205.0,8.0,1.0,0.0,10.0,3.0,0.289,0.5
Kim Hye-seong,2020,Kiwoom Heroes,0.285,0.345,0.399,0.744,142.0,553.0,499.0,80.0,142.0,24.0,6.0,7.0,61.0,25.0,8.0,46.0,94.0,199.0,6.0,2.0,2.0,4.0,0.0,0.366,0.333
Kim Hye-seong,2019,Kiwoom Heroes,0.276,0.332,0.362,0.694,122.0,387.0,348.0,57.0,96.0,16.0,7.0,0.0,32.0,20.0,3.0,29.0,85.0,126.0,4.0,2.0,4.0,4.0,1.0,0.271,0.0
Kim Hye-seong,2018,Nexen Heroes,0.27,0.328,0.367,0.695,136.0,473.0,430.0,79.0,116.0,15.0,6.0,5.0,45.0,31.0,6.0,33.0,119.0,158.0,6.0,5.0,3.0,2.0,1.0,0.333,0.0
Kim Hye-seong,2017,Nexen Heroes,0.188,0.235,0.313,0.548,16.0,17.0,16.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Kim Seong-yoon,2024,Samsung Lions,0.243,0.326,0.297,0.623,32.0,89.0,74.0,15.0,18.0,4.0,0.0,0.0,6.0,3.0,1.0,9.0,16.0,22.0,1.0,1.0,3.0,2.0,0.0,0.286,0.333
Kim Seong-yoon,2023,Samsung Lions,0.314,0.354,0.404,0.758,101.0,272.0,245.0,40.0,77.0,4.0,6.0,2.0,28.0,20.0,4.0,14.0,35.0,99.0,2.0,4.0,4.0,5.0,0.0,0.293,0.222
Kim Seong-yoon,2022,Samsung Lions,0.19,0.292,0.333,0.625,48.0,49.0,42.0,14.0,8.0,3.0,0.0,1.0,2.0,10.0,2.0,5.0,10.0,14.0,0.0,1.0,1.0,0.0,0.0,0.125,0.25
Kim Seong-yoon,2021,Samsung Lions,0.167,0.158,0.167,0.325,30.0,19.0,18.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.4,0.0
Kim Seong-yoon,2020,Samsung Lions,0.286,0.444,0.429,0.873,9.0,9.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5
Kim Seong-yoon,2018,Samsung Lions,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim Seong-yoon,2017,Samsung Lions,0.083,0.214,0.333,0.547,22.0,14.0,12.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Ra Won-tak,2021,Lotte Giants,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ra Won-tak,2018,Lotte Giants,0.125,0.125,0.125,0.25,20.0,24.0,24.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333
Ra Won-tak,2017,Samsung Lions,0.217,0.217,0.261,0.478,12.0,23.0,23.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Darin Ruf,2019,Samsung Lions,0.292,0.396,0.515,0.911,133.0,568.0,472.0,80.0,138.0,35.0,2.0,22.0,101.0,6.0,3.0,80.0,87.0,243.0,18.0,7.0,0.0,9.0,6.0,0.317,0.0
Darin Ruf,2018,Samsung Lions,0.33,0.419,0.605,1.024,137.0,597.0,506.0,97.0,167.0,32.0,4.0,33.0,125.0,5.0,3.0,65.0,107.0,306.0,17.0,18.0,0.0,8.0,0.0,0.366,0.0
Darin Ruf,2017,Samsung Lions,0.315,0.396,0.569,0.965,134.0,591.0,515.0,90.0,162.0,38.0,0.0,31.0,124.0,2.0,2.0,60.0,107.0,293.0,14.0,12.0,0.0,4.0,4.0,0.379,0.0
Park Seong-han,2024,SSG Landers,0.301,0.38,0.411,0.791,137.0,564.0,489.0,78.0,147.0,24.0,0.0,10.0,67.0,13.0,3.0,64.0,86.0,201.0,11.0,2.0,3.0,6.0,3.0,0.302,0.167
Park Seong-han,2023,SSG Landers,0.266,0.347,0.366,0.713,128.0,529.0,459.0,53.0,122.0,19.0,0.0,9.0,47.0,4.0,1.0,58.0,56.0,168.0,7.0,1.0,7.0,4.0,1.0,0.254,0.0
Park Seong-han,2022,SSG Landers,0.298,0.375,0.374,0.749,140.0,564.0,494.0,68.0,147.0,24.0,4.0,2.0,56.0,12.0,8.0,60.0,81.0,185.0,5.0,2.0,6.0,2.0,1.0,0.31,0.0
Park Seong-han,2021,SSG Landers,0.302,0.377,0.388,0.765,135.0,471.0,407.0,53.0,123.0,21.0,1.0,4.0,44.0,12.0,5.0,49.0,73.0,158.0,1.0,1.0,12.0,2.0,0.0,0.298,0.5
Park Seong-han,2020,SK Wyverns,0.242,0.324,0.323,0.647,41.0,112.0,99.0,7.0,24.0,2.0,0.0,2.0,8.0,1.0,1.0,11.0,21.0,32.0,1.0,1.0,1.0,0.0,0.0,0.235,0.0
Park Seong-han,2018,SK Wyverns,0.135,0.237,0.154,0.391,42.0,59.0,52.0,3.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.188,0.0
Park Seong-han,2017,SK Wyverns,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danny Worth,2017,SK Wyverns,0.111,0.273,0.111,0.384,3.0,11.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Won Hyeok-jae,2022,Hanwha Eagles,0.095,0.174,0.143,0.317,11.0,23.0,21.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
Park Jung-woo,2024,Kia Tigers,0.308,0.348,0.385,0.733,66.0,69.0,65.0,17.0,20.0,3.0,1.0,0.0,11.0,0.0,1.0,4.0,14.0,25.0,3.0,0.0,0.0,0.0,0.0,0.421,0.5
Park Jung-woo,2023,Kia Tigers,0.333,0.333,0.333,0.666,21.0,12.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.333,0.25
Park Jung-woo,2022,Kia Tigers,0.333,0.333,0.333,0.666,16.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
Park Jung-woo,2021,Kia Tigers,0.188,0.35,0.208,0.558,32.0,61.0,48.0,3.0,9.0,1.0,0.0,0.0,4.0,0.0,2.0,10.0,8.0,10.0,2.0,2.0,1.0,0.0,0.0,0.154,0.0
Moon Sang-in,2023,KT Wiz,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moon Sang-in,2022,KT Wiz,0.0,0.0,0.0,0.0,12.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Moon Sang-in,2020,KT Wiz,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
An Chi-young,2024,KT Wiz,0.25,0.283,0.25,0.533,31.0,48.0,44.0,12.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,12.0,11.0,0.0,0.0,2.0,0.0,0.0,0.182,0.0
An Chi-young,2023,KT Wiz,0.29,0.331,0.331,0.662,76.0,136.0,124.0,20.0,36.0,3.0,1.0,0.0,9.0,7.0,1.0,6.0,35.0,41.0,1.0,2.0,3.0,1.0,0.0,0.276,0.333
An Chi-young,2019,KT Wiz,0.167,0.286,0.167,0.453,5.0,7.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
An Chi-young,2017,KT Wiz,0.167,0.25,0.222,0.472,21.0,22.0,18.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Jeon Jun-ho,2024,LG Twins,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeon Jun-ho,2023,LG Twins,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeon Jun-ho,2019,LG Twins,0.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheon Jae-hwan,2024,NC Dinos,0.284,0.335,0.405,0.74,89.0,236.0,215.0,31.0,61.0,9.0,1.0,5.0,33.0,8.0,2.0,13.0,52.0,87.0,7.0,4.0,3.0,1.0,0.0,0.327,0.273
Cheon Jae-hwan,2023,NC Dinos,0.239,0.288,0.331,0.619,78.0,179.0,163.0,12.0,39.0,7.0,1.0,2.0,17.0,2.0,3.0,8.0,44.0,54.0,5.0,4.0,2.0,2.0,0.0,0.224,0.0
Cheon Jae-hwan,2022,NC Dinos,0.143,0.167,0.257,0.424,29.0,36.0,35.0,4.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.286
Lee Byung-gyu,2023,Kiwoom Heroes,0.235,0.235,0.235,0.47,7.0,17.0,17.0,3.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0
Lee Byung-gyu,2022,Kiwoom Heroes,0.184,0.225,0.263,0.488,24.0,40.0,38.0,7.0,7.0,1.0,1.0,0.0,5.0,1.0,0.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Lee Jeong-beom,2023,SSG Landers,0.172,0.212,0.172,0.384,15.0,33.0,29.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.091,0.0
Lee Jeong-beom,2022,SSG Landers,0.273,0.273,0.273,0.546,7.0,11.0,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.667
Lee Jeong-beom,2021,SSG Landers,0.254,0.333,0.475,0.808,19.0,66.0,59.0,8.0,15.0,4.0,0.0,3.0,9.0,0.0,0.0,7.0,15.0,28.0,1.0,0.0,0.0,0.0,0.0,0.278,0.0
Choi Min-jae,2021,Lotte Giants,0.08,0.148,0.12,0.268,21.0,27.0,25.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.286,0.333
Choi Min-jae,2019,SK Wyverns,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yang Joon-hyuk,2010,Samsung Lions,0.239,0.376,0.303,0.679,64.0,,142.0,10.0,34.0,6.0,0.0,1.0,20.0,0.0,1.0,28.0,20.0,43.0,3.0,3.0,,,,,
Yang Joon-hyuk,2009,Samsung Lions,0.329,0.472,0.526,0.998,82.0,,249.0,51.0,82.0,16.0,0.0,11.0,48.0,3.0,4.0,63.0,24.0,131.0,7.0,4.0,,,,,
Yang Joon-hyuk,2008,Samsung Lions,0.278,0.365,0.392,0.758,114.0,,385.0,49.0,107.0,16.0,2.0,8.0,49.0,1.0,1.0,46.0,37.0,151.0,10.0,7.0,,,,,
Yang Joon-hyuk,2007,Samsung Lions,0.337,0.457,0.563,1.021,123.0,,442.0,78.0,149.0,34.0,0.0,22.0,72.0,20.0,8.0,91.0,44.0,249.0,12.0,7.0,,,,,
Yang Joon-hyuk,2006,Samsung Lions,0.303,0.451,0.477,0.928,126.0,,413.0,63.0,125.0,31.0,1.0,13.0,81.0,12.0,7.0,103.0,43.0,197.0,11.0,9.0,,,,,
Yang Joon-hyuk,2005,Samsung Lions,0.261,0.369,0.404,0.772,124.0,,394.0,61.0,103.0,15.0,1.0,13.0,50.0,10.0,3.0,62.0,44.0,159.0,16.0,5.0,,,,,
Yang Joon-hyuk,2004,Samsung Lions,0.315,0.435,0.553,0.989,133.0,,479.0,95.0,151.0,30.0,0.0,28.0,103.0,5.0,2.0,89.0,53.0,265.0,10.0,13.0,,,,,
Yang Joon-hyuk,2003,Samsung Lions,0.329,0.396,0.614,1.011,133.0,,490.0,90.0,161.0,37.0,2.0,33.0,92.0,2.0,5.0,49.0,49.0,301.0,13.0,6.0,,,,,
Yang Joon-hyuk,2002,Samsung Lions,0.276,0.349,0.453,0.802,132.0,,391.0,60.0,108.0,23.0,2.0,14.0,50.0,2.0,3.0,39.0,56.0,177.0,9.0,5.0,,,,,
Yang Joon-hyuk,2001,LG Twins,0.355,0.456,0.51,0.966,124.0,,439.0,79.0,156.0,20.0,3.0,14.0,92.0,12.0,5.0,80.0,55.0,224.0,9.0,1.0,,,,,
Yang Joon-hyuk,2000,LG Twins,0.313,0.418,0.495,0.913,117.0,,432.0,79.0,135.0,30.0,2.0,15.0,92.0,15.0,4.0,73.0,65.0,214.0,6.0,5.0,,,,,
Yang Joon-hyuk,1999,Haitai Tigers,0.323,0.424,0.567,0.99,131.0,,496.0,96.0,160.0,23.0,1.0,32.0,105.0,21.0,12.0,82.0,68.0,281.0,14.0,5.0,,,,,
Yang Joon-hyuk,1998,Samsung Lions,0.342,0.453,0.59,1.042,126.0,,456.0,80.0,156.0,30.0,1.0,27.0,89.0,15.0,14.0,87.0,69.0,269.0,14.0,5.0,,,,,
Yang Joon-hyuk,1997,Samsung Lions,0.328,0.462,0.627,1.089,126.0,,442.0,94.0,145.0,32.0,5.0,30.0,98.0,25.0,17.0,103.0,75.0,277.0,7.0,7.0,,,,,
Yang Joon-hyuk,1996,Samsung Lions,0.346,0.456,0.624,1.08,126.0,,436.0,89.0,151.0,33.0,2.0,28.0,87.0,23.0,18.0,82.0,76.0,272.0,4.0,6.0,,,,,
Yang Joon-hyuk,1995,Samsung Lions,0.313,0.422,0.532,0.954,125.0,,438.0,81.0,137.0,34.0,1.0,20.0,84.0,8.0,2.0,77.0,50.0,233.0,7.0,6.0,,,,,
